loss,accuracy,val_loss,val_accuracy
1.1420528888702393,0.4258786737918854,0.8628780245780945,0.5677437782287598
0.5364983081817627,0.7511337995529175,0.3575795590877533,0.8426870703697205
0.22696496546268463,0.9187216758728027,0.2224634736776352,0.9359410405158997
0.11850234121084213,0.9652069211006165,0.16439418494701385,0.9498299360275269
0.07786598056554794,0.9780328869819641,0.16966943442821503,0.9501133561134338
0.060258034616708755,0.9825680255889893,0.15769065916538239,0.9529478549957275
0.03896571695804596,0.9883787035942078,0.19897039234638214,0.9498299360275269
0.03639833629131317,0.9894416332244873,0.1909157931804657,0.9472789168357849
